1,prey.limb.length,prey.vision.distance,prey.vision.angle,freeze.distance,flight.initiation.distance,prey.exhaustion.distance,time.to.turn,time.spent.circling,predator.limb.length,predator.vision.distance,predator.vision.angle,predator.exhaustion.distance,kill.distance,obstacle.proportion,obstacle.radius,prey.obstacle.sensitivity,predator.obstacle.sensitivity,number.of.refuges,number.of.target.patches,prob.escape,prob.avoid.detection,mean.sim.time,median.sim.time,mean.prey.curviness,median.prey.curviness,mean.predator.curviness,median.predator.curviness,prob.escape.if.detected,mean.detect.time,median.detect.time,mean.pursuit.time,median.pursuit.time,mean.prey.escape.length,median.prey.escape.length,mean.predator.pursuit.length,median.predator.pursuit.length
predator-prey-model-revised-17_03_2020-PS_092.csv.5571,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.29,0.02,335.1095,257.85,0.870454174,0.188107649,0.412537153,0.367735004,0.275510204,227.3081633,125.975,88.93673469,34.725,231.7047147,91.36976447,24.60940271,15.91563421
predator-prey-model-revised-17_03_2020-PS_092.csv.5669,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.35,0.04,336.4745,271.875,0.302818048,0.185065096,0.36792619,0.362974406,0.322916667,234.6104167,178.775,73.5734375,46.025,190.1792404,110.8734006,23.30547971,14.4516615
predator-prey-model-revised-17_03_2020-PS_092.csv.5769,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.46,0.02,318.524,241.925,0.362778554,0.193442598,0.318485014,0.298352487,0.448979592,230.6688776,150.25,57.99540816,29.725,147.9193887,75.1519398,17.99260341,10.58238096
predator-prey-model-revised-17_03_2020-PS_092.csv.5867,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.45,0.01,273.0685,226.45,0.498451906,0.202389434,0.438624582,0.364801162,0.444444444,201.8666667,151.9,63.02525253,24.3,163.1850838,67.66358765,16.93434622,8.844045057
predator-prey-model-revised-17_03_2020-PS_092.csv.5971,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.01,0.01,320.7055,285.075,0.324023139,0.17281607,0.311182729,0.364573575,0,193.3873737,148.3,110.530303,89.6,294.8169634,238.1747453,28.03315161,19.83153081
predator-prey-model-revised-17_03_2020-PS_092.csv.6074,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.05,357.413,312.825,0.324573834,0.178466957,0.391745172,0.38042237,0.2,208.1268421,154.35,114.0836842,61.8,294.2626424,161.1683886,28.59844753,13.81169416
predator-prey-model-revised-17_03_2020-PS_092.csv.6177,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.3,0,288.7335,243.05,0.683376359,0.203423801,0.38298962,0.319838061,0.3,215.277,168.675,67.991,37.125,177.252165,94.3438853,21.25189122,12.59984824
predator-prey-model-revised-17_03_2020-PS_092.csv.6270,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.36,0,266.529,216.075,0.749228317,0.196694717,0.38925189,0.353133899,0.36,189.993,125.8,64.92,24.7,163.6523306,51.84968711,18.56288808,7.974216356
predator-prey-model-revised-17_03_2020-PS_092.csv.6371,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.48,0.02,286.3155,221.1,0.365562316,0.198157944,0.402208568,0.380145484,0.469387755,205.2280612,140.375,65.20459184,22.15,165.6642405,62.47380752,21.59933211,10.76159895
predator-prey-model-revised-17_03_2020-PS_092.csv.6472,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.48,0.02,263.8905,194.425,0.792211865,0.194855175,0.432549072,0.373378393,0.469387755,192.819898,111.6,54.21785714,28.55,141.6614022,71.99393208,16.73518788,10.68858213
predator-prey-model-revised-17_03_2020-PS_093.csv.1,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.04,0.02,243.4055,178.15,0.402813036,0.215016923,0.38947128,0.390977897,0.020408163,206.2540816,158.35,2.680102041,2.5,7.862461593,10.03436002,13.73669781,12.97201821
predator-prey-model-revised-17_03_2020-PS_093.csv.97,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.06,0.05,285.153,224.575,0.400489493,0.206583453,0.378459232,0.394867631,0.010526316,232.4042105,199.65,2.490526316,2.05,8.159119771,10.06480584,15.2762963,13.45341572
predator-prey-model-revised-17_03_2020-PS_093.csv.177,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.04,0.02,261.1015,191.5,0.495359062,0.195556321,0.406960867,0.388833024,0.020408163,230.9576531,177.325,2.727040816,2.65,8.316817549,10.06205653,13.69907727,13.46200524
predator-prey-model-revised-17_03_2020-PS_093.csv.278,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.06,0.02,278.198,211.45,0.453219667,0.206278561,0.38794734,0.428782103,0.040816327,243.2163265,186.475,2.406122449,2.35,7.877819813,10.06603048,16.17448479,11.86925032
predator-prey-model-revised-17_03_2020-PS_093.csv.379,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.03,0.03,225.8965,153.5,0.521754624,0.205371503,0.394559264,0.363128015,0,180.4907216,129.4,2.792268041,2.55,8.322404356,10.04797818,16.61456191,12.5330484
predator-prey-model-revised-17_03_2020-PS_093.csv.480,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.02,0.01,232.767,146.575,0.461543686,0.185680854,0.440740871,0.360509184,0.01010101,207.219697,132.2,2.221717172,2,7.187357851,10.02775565,14.87264392,11.43944518
predator-prey-model-revised-17_03_2020-PS_093.csv.566,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.07,0.03,263.031,202.75,0.351805022,0.163888135,0.363275296,0.38807743,0.041237113,184.0025773,122.7,26.46494845,34.8,73.24114337,110.023999,22.85531066,21.29362449
predator-prey-model-revised-17_03_2020-PS_093.csv.695,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.07,0.03,284.819,214.85,0.669736466,0.180783377,0.369029674,0.389029627,0.041237113,210.6912371,134.95,27.28247423,35.55,71.69484409,110.0131054,22.39301101,19.053596
predator-prey-model-revised-17_03_2020-PS_093.csv.772,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.08,0.02,261.192,206.525,0.71156757,0.206399233,0.412291189,0.33879015,0.06122449,200.9719388,123.925,23.07908163,29.825,60.51089299,79.52305108,17.45696939,13.21817367
predator-prey-model-revised-17_03_2020-PS_093.csv.880,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.08,0.03,267.949,189.275,0.457483646,0.166447694,0.436190994,0.337116421,0.051546392,197.8381443,114.7,25.89639175,34.95,70.15035884,110.0115804,19.53042082,18.81959133
predator-prey-model-revised-17_03_2020-PS_093.csv.975,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.09,0.01,299.5935,247.275,0.365566549,0.193314947,0.425393798,0.405427075,0.080808081,221.0474747,180.45,26.27828283,32.85,69.95927115,110.0093331,21.86290382,19.80585531
predator-prey-model-revised-17_03_2020-PS_093.csv.1077,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.04,0.01,288.348,217.625,0.993999854,0.183903268,0.334643723,0.335359783,0.03030303,236.9469697,168.6,22.82979798,30.6,61.09204765,82.117899,17.3797849,15.35382554
predator-prey-model-revised-17_03_2020-PS_093.csv.1165,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.02,306.9285,217.2,1.198651038,0.184768058,0.354542395,0.361846424,0.142857143,231.1897959,124.225,41.52295918,42.025,109.2260694,109.5872725,21.05564361,16.94666437
predator-prey-model-revised-17_03_2020-PS_093.csv.1278,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.14,0.04,323.1755,271.125,0.454152178,0.197082875,0.352384544,0.364319403,0.104166667,235.3546875,183.2,40.96510417,35.925,101.4418996,89.69744559,22.17994606,16.21696812
predator-prey-model-revised-17_03_2020-PS_093.csv.1377,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.07,0.02,297.245,238.425,0.269252558,0.183488364,0.353497718,0.365032384,0.051020408,212.4188776,155.275,45.60612245,47.075,117.3390478,135.3169577,24.94966114,19.60378313
predator-prey-model-revised-17_03_2020-PS_093.csv.1486,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.05,0.01,274.4325,229.05,0.405559176,0.203291452,0.434043449,0.372520212,0.04040404,195.9560606,149.65,46.84343434,58.65,122.5894072,149.3895623,26.39852068,23.52848598
predator-prey-model-revised-17_03_2020-PS_093.csv.1578,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.2,0.01,294.8255,221.25,0.594049859,0.164779072,0.415414993,0.385925779,0.191919192,219.3388889,126.95,44.21818182,54.55,118.5457464,166.9757023,21.99286981,15.76073885
predator-prey-model-revised-17_03_2020-PS_093.csv.1685,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.08,0.01,334.2015,274.5,0.374411331,0.190841438,0.527551034,0.377442839,0.070707071,243.3333333,176.95,48.89545455,66.2,128.2710633,199.4445539,25.86849797,22.73696842
predator-prey-model-revised-17_03_2020-PS_093.csv.1772,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.2,0.05,318.102,226.925,0.937665612,0.180872669,0.376412964,0.373811289,0.157894737,214.9984211,142.8,54.16526316,34.7,139.7292214,92.00003262,21.31221396,10.19058034
predator-prey-model-revised-17_03_2020-PS_093.csv.1887,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.14,0.03,326.9005,266.675,0.434428234,0.196446045,0.375421344,0.387820542,0.113402062,221.4737113,165,64.26134021,71.95,164.6325447,192.0295285,26.94349956,21.0721131
predator-prey-model-revised-17_03_2020-PS_093.csv.1986,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.13,0.03,303.2485,266.55,0.568787101,0.18842433,0.415369603,0.376483966,0.103092784,191.6613402,154.15,63.96907216,77.95,169.1384532,177.6221251,27.32906613,22.57974832
predator-prey-model-revised-17_03_2020-PS_093.csv.2078,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.14,0.03,272.546,226.475,0.484318341,0.192919085,0.369902118,0.35648706,0.113402062,180.4365979,125,52.98350515,37.25,138.7747312,99.71956054,21.31772668,13.0472497
predator-prey-model-revised-17_03_2020-PS_093.csv.2177,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.17,0.01,326.268,259.725,0.298646264,0.183500873,0.399226422,0.392173403,0.161616162,224.9075758,163.05,67.93787879,84.65,180.0783037,215.7049155,24.54676511,21.33730951
predator-prey-model-revised-17_03_2020-PS_093.csv.2279,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.16,0,292.764,243.05,0.336580228,0.17776519,0.4393892,0.391289779,0.16,208.179,130.75,61.493,60.2,165.4192089,172.9331115,23.57133506,18.47459247
predator-prey-model-revised-17_03_2020-PS_093.csv.2366,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.12,0.01,321.174,264.75,0.385837881,0.186080103,0.366472539,0.358650044,0.111111111,223.1808081,153.5,73.94141414,64.2,190.0973357,172.2386906,25.34184651,16.33816381
predator-prey-model-revised-17_03_2020-PS_093.csv.2488,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.17,0.01,301.9595,254.625,0.397337747,0.199882033,0.473010909,0.376843149,0.161616162,223.2156566,160.8,57.34090909,29.45,147.6684002,66.0431906,22.76261718,14.11446578
predator-prey-model-revised-17_03_2020-PS_093.csv.2573,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.16,0.02,299.7045,241.175,0.321886134,0.185625177,0.40348146,0.352685553,0.142857143,201.2433673,143.95,72.39489796,55.2,188.8616076,142.1558194,26.9027767,18.84733768
predator-prey-model-revised-17_03_2020-PS_093.csv.2678,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.14,0,298.631,239.85,0.543763647,0.196892141,0.348978145,0.343812462,0.14,211.3065,142.375,73.081,57.725,186.4246449,151.3722795,25.39433965,19.44895404
predator-prey-model-revised-17_03_2020-PS_093.csv.2783,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.2,0.04,302.472,238.425,0.242078353,0.187132754,0.412555603,0.379310363,0.166666667,190.8708333,133.825,70.09322917,58.85,182.7980341,149.8985671,23.72193545,15.03425653
predator-prey-model-revised-17_03_2020-PS_093.csv.2879,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.12,0,297.186,263.725,0.334387759,0.188824899,0.426133276,0.368757032,0.12,199.938,155.95,77.762,74.55,203.038298,192.6018471,26.63619395,14.74668204
predator-prey-model-revised-17_03_2020-PS_093.csv.2978,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0,305.637,249.8,0.379310447,0.204592926,0.348073423,0.343211913,0.19,220.349,152.575,69.2885,30.275,180.3251041,81.69881936,21.14617352,11.95353757
predator-prey-model-revised-17_03_2020-PS_093.csv.3094,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.1,0.04,324.015,244.4,0.847071909,0.183857263,0.429415262,0.385618797,0.0625,216.4489583,160.2,73.73020833,49.925,189.2915765,138.7336814,23.33084053,15.34525159
predator-prey-model-revised-17_03_2020-PS_093.csv.3190,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.25,0.05,347.306,298.275,0.751763136,0.187170435,0.505991251,0.394452271,0.210526316,210.3663158,124.1,78.59473684,57.35,199.6298862,151.1505633,27.34093595,15.54256608
predator-prey-model-revised-17_03_2020-PS_093.csv.3289,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.22,0.04,333.4705,274.025,0.486485316,0.196933911,0.323218005,0.337029807,0.1875,231.5880208,185.6,70.3953125,34.725,182.4910893,92.3360007,22.26723099,16.03849616
predator-prey-model-revised-17_03_2020-PS_093.csv.3373,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.13,0.01,330.6605,274.8,0.288995187,0.190582887,0.343452393,0.339806521,0.121212121,240.6722222,185.15,73.66717172,41.55,190.2648046,124.2718597,24.0903665,12.16552973
predator-prey-model-revised-17_03_2020-PS_093.csv.3477,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.17,0.01,327.2535,309.775,0.374631516,0.189047569,0.351204916,0.369347514,0.161616162,232.3833333,176.5,74.8959596,44.2,194.0127298,104.4132731,23.30095274,16.25350942
predator-prey-model-revised-17_03_2020-PS_093.csv.3568,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.03,346.5115,332.8,0.453316602,0.190741275,0.332825367,0.330467134,0.154639175,229.3572165,191.45,84.17938144,56,218.8372601,149.3576074,24.33288115,13.18265361
predator-prey-model-revised-17_03_2020-PS_093.csv.3696,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.22,0.03,343.026,300.8,0.661999927,0.21007416,0.310370837,0.342279093,0.195876289,243.4742268,163.95,73.23453608,38.9,185.9535442,83.70251125,22.8564971,16.07139944
predator-prey-model-revised-17_03_2020-PS_093.csv.3778,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.18,0.02,323.5685,282.325,0.472677087,0.181600703,0.467262789,0.381795559,0.163265306,211.6938776,147.675,82.90918367,52.95,216.2431429,144.4433873,26.73910545,16.75853238
predator-prey-model-revised-17_03_2020-PS_093.csv.3883,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.25,0.03,335.594,248.175,0.592003296,0.190008554,0.349547141,0.358059482,0.226804124,227.6515464,121.5,74.36752577,36.35,194.4252581,101.7924709,21.25119463,13.35641917
predator-prey-model-revised-17_03_2020-PS_093.csv.3982,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.19,0.02,304.721,233.05,0.905126438,0.193703039,0.370909402,0.361859112,0.173469388,186.8234694,118.8,88.73112245,64.775,228.3478595,163.2576093,30.53810131,18.92785046
predator-prey-model-revised-17_03_2020-PS_093.csv.4077,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.23,0.03,322.792,288.675,0.56511059,0.19194587,0.345887201,0.363836059,0.206185567,204.6443299,148.05,82.65618557,47.8,213.3040278,116.3367066,26.53688836,14.54381121
predator-prey-model-revised-17_03_2020-PS_093.csv.4166,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.02,350.189,304.125,0.6174673,0.186208311,0.338414905,0.357733826,0.153061224,246.7081633,178.95,80.13622449,33.25,209.4733775,87.60299089,23.52697221,12.62191039
predator-prey-model-revised-17_03_2020-PS_093.csv.4286,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.26,0.03,319.112,315.475,0.266242921,0.191033364,0.426269866,0.388630822,0.237113402,189.1489691,160.95,101.985567,87.6,262.47549,224.1853991,28.13821387,20.01521803
predator-prey-model-revised-17_03_2020-PS_093.csv.4384,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.2,0.05,347.837,324,0.716255394,0.183236336,0.37639629,0.366967983,0.157894737,226.1873684,170.1,84.34526316,50.5,220.1721839,130.6546063,25.47017625,16.56028283
predator-prey-model-revised-17_03_2020-PS_093.csv.4477,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.21,0.01,327.8075,286.55,0.300221439,0.188798929,0.37008176,0.364646912,0.202020202,212.7318182,129.2,97.99393939,69.75,255.0083592,185.5777168,26.79196526,19.46914123
predator-prey-model-revised-17_03_2020-PS_093.csv.4579,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.27,0.01,318.2395,208.175,0.427382218,0.200559281,0.422715823,0.377630964,0.262626263,236.2318182,151.3,70.73484848,39.6,184.4203804,96.24526221,22.13237407,12.13872916
predator-prey-model-revised-17_03_2020-PS_093.csv.4681,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.21,0.01,298.6895,267.95,0.653949594,0.189901557,0.423265623,0.364104616,0.202020202,181.2308081,111.5,92.60353535,66.85,238.0311242,190.6137103,29.44232081,20.32469334
predator-prey-model-revised-17_03_2020-PS_093.csv.4764,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.2,0.02,327.061,270.55,0.479255582,0.185833403,0.381276376,0.358985591,0.183673469,213.0255102,160.95,93.01071429,49.325,235.0701855,106.8340476,29.32869141,17.25524612
predator-prey-model-revised-17_03_2020-PS_093.csv.4893,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.17,0.03,345.739,321.85,0.445392513,0.191776636,0.397353395,0.351826298,0.144329897,222.7154639,171.55,92.37474227,64.45,241.7148891,168.420873,25.80589314,16.16059344
predator-prey-model-revised-17_03_2020-PS_093.csv.4975,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.18,0.02,296.6575,261.275,0.607295653,0.198003755,0.349534045,0.32243572,0.163265306,202.1561224,134.1,74.94489796,41.325,192.3433805,93.12360359,22.64885852,13.58912673
predator-prey-model-revised-17_03_2020-PS_093.csv.5085,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.22,0.01,376.3025,313.375,0.429088373,0.185821929,0.404576553,0.350145856,0.212121212,251.9454545,162.05,100.2808081,69.15,262.2556837,167.0474346,28.45774796,19.55484748
predator-prey-model-revised-17_03_2020-PS_093.csv.5179,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.19,0.02,343.853,310.7,0.353363817,0.187627766,0.352296576,0.383609637,0.173469388,208.6647959,149.875,112.6428571,60.75,288.5515233,155.9405409,35.08444143,23.53163563
predator-prey-model-revised-17_03_2020-PS_093.csv.5272,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.27,0.03,343.6205,292.25,0.352570968,0.186010726,0.461246977,0.42335656,0.24742268,234.8180412,165.65,86.05618557,57.4,222.8689636,140.2602874,25.44509895,16.63913099
predator-prey-model-revised-17_03_2020-PS_093.csv.5370,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.26,0.04,331.3345,235.85,0.376293912,0.18097186,0.359723421,0.380199002,0.229166667,204.703125,115.5,95.09791667,52.9,246.3208933,147.8131028,26.44113425,19.72686436
predator-prey-model-revised-17_03_2020-PS_093.csv.5490,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.21,0.01,319.895,269.875,0.425030423,0.187489034,0.397629939,0.409645822,0.202020202,194.1969697,133.75,112.7070707,80.85,291.7418997,203.9687416,33.1241856,25.01255845
predator-prey-model-revised-17_03_2020-PS_093.csv.5589,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.22,0.03,338.7365,265.425,0.447465169,0.188817296,0.345182569,0.337832758,0.195876289,239.5262887,146.5,66.46597938,21.2,174.376444,52.61745038,18.6102323,9.05672363
predator-prey-model-revised-17_03_2020-PS_093.csv.5671,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.26,0.05,339.2485,282.65,0.79059529,0.204547201,0.336684356,0.34112933,0.221052632,219.8352632,176,74.76368421,30.95,192.9056328,81.86142138,23.3114062,10.32384946
predator-prey-model-revised-17_03_2020-PS_093.csv.5777,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.16,0.04,320.757,267.9,0.438372444,0.197641745,0.344927289,0.378189767,0.125,185.4901042,126.15,94.10572917,39.55,242.641257,89.50640464,27.3409574,13.51186783
predator-prey-model-revised-17_03_2020-PS_093.csv.5881,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.23,0.04,377.6205,341.45,0.390998475,0.195535927,0.402735235,0.417840889,0.197916667,228.1890625,163.8,117.5583333,66.35,301.2773136,168.4261713,30.60835026,20.82352125
predator-prey-model-revised-17_03_2020-PS_093.csv.5965,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.04,335.674,249.625,0.276232345,0.184495759,0.342504697,0.326534225,0.177083333,212.1197917,134.775,91.0578125,37.15,237.3670097,105.1417786,22.94252021,14.22466719
predator-prey-model-revised-17_03_2020-PS_093.csv.6085,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,1,0.24,0.02,320.5265,256.7,0.417231032,0.186755463,0.400232532,0.376582117,0.224489796,207.1306122,143,95.20612245,46.4,246.8443257,121.26926,28.6565219,14.40178461
predator-prey-model-revised-17_03_2020-PS_093.csv.6185,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,2,0.2,0.03,371.3835,367.075,0.378295809,0.184617018,0.33122324,0.328119719,0.175257732,235.2572165,181.85,100.2170103,44.5,261.5338365,123.4598902,27.43564027,15.60109944
predator-prey-model-revised-17_03_2020-PS_093.csv.6278,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,3,0.27,0.02,331.5445,242.5,0.395334713,0.182453243,0.383483233,0.380984275,0.255102041,218.2602041,144.7,93.43265306,50.5,241.1386443,131.4831377,26.8115163,13.7796291
predator-prey-model-revised-17_03_2020-PS_093.csv.6383,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,4,0.23,0,329.779,298.025,0.33165637,0.191560635,0.440611665,0.407300313,0.23,224.8265,154.625,94.983,60.3,246.9408051,165.130786,26.43408183,19.21600767
predator-prey-model-revised-17_03_2020-PS_093.csv.6486,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,5,0.2,0.01,324.5885,283.475,0.368095304,0.175293827,0.357057755,0.359604308,0.191919192,215.1287879,140.3,89.44141414,58.05,234.3703811,152.2683362,24.64787117,13.0636854
predator-prey-model-revised-17_03_2020-PS_094.csv.1,0.5,15,180,10,5,510,1,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.02,318.726,255.375,0.41980941,0.176522288,0.335056205,0.335736402,0.204081633,213.0066327,167.875,80.65765306,60.95,208.0217267,139.4016933,27.12895749,24.50150263
predator-prey-model-revised-17_03_2020-PS_094.csv.67,0.5,15,180,10,5,510,1,2,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0.02,298.103,269.375,0.398621055,0.235468165,0.352652363,0.363680574,0.173469388,211.2903061,170.625,64.90357143,34.775,156.3282467,73.64458113,20.0292636,12.62917591
